0 0 1 0 0 1 0 1 14 6 1 1 29 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 40 2 25 1
0 1 0 0 0 1 1 1 6 5 3 0 47 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 74 1 35 1
0 0 1 0 0 1 1 1 8 4 2 0 50 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 48 2 26 1
1 0 0 0 0 2 0 1 3 5 2 2 46 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 80 2 33 1
0 1 0 0 0 1 0 1 5 4 2 0 35 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 40 2 35 0
1 0 0 0 0 1 0 1 3 9 0 0 28 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 48 2 28 0
0 1 0 0 0 1 0 1 4 6 4 0 45 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 30 2 45 0
0 0 0 1 0 1 0 1 6 4 0 0 17 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 40 2 17 0
0 0 1 0 0 1 1 1 5 5 0 0 16 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 45 2 12 1
0 0 1 0 0 1 0 1 2 8 6 0 39 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 45 2 39 0
0 0 0 0 1 1 0 1 7 5 3 0 46 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 40 2 25 1
1 0 0 0 0 1 0 1 4 8 2 0 28 2 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 48 2 28 0
0 0 1 0 0 1 0 1 4 2 0 0 51 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 44 2 51 0
0 0 1 0 0 1 1 1 5 12 0 0 19 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 5 2 8 0
0 0 0 1 0 1 0 1 3 4 2 1 36 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 40 2 36 0
0 0 0 1 0 1 0 1 6 3 0 0 19 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 48 2 10 0
0 1 0 0 0 1 1 1 5 4 2 0 50 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 66 2 50 0
0 0 1 0 0 1 2 2 20 4 2 0 44 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 50 2 20 1
0 0 1 0 0 1 0 1 4 5 1 0 55 2 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 48 2 30 1
0 0 1 0 0 1 1 1 8 4 3 0 40 2 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 40 2 20 1
0 0 1 0 0 1 1 1 6 6 4 1 38 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 50 2 38 1
0 0 0 1 0 1 0 1 3 4 2 0 52 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 44 2 52 0
0 1 0 0 0 1 0 1 6 4 2 0 39 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 60 2 39 1
0 0 1 0 0 2 0 1 6 3 0 0 34 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 56 2 34 0
0 0 1 0 0 2 0 1 4 6 2 2 22 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 45 2 22 0
0 1 0 0 0 2 0 1 5 5 3 0 38 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 48 2 8 0
0 1 0 0 0 2 0 1 5 7 2 0 56 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 40 2 18 0
0 0 1 0 0 2 2 2 7 1 0 0 28 2 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 54 2 11 1
0 0 0 0 1 2 1 2 7 3 1 0 39 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 40 2 4 1
0 0 1 0 0 1 0 1 7 8 0 0 12 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 18 2 6 0
0 0 1 0 0 2 0 1 7 1 0 0 53 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 12 2 24 1
0 1 0 0 0 1 0 1 6 4 2 2 26 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 25 2 26 0
0 0 0 1 0 1 0 1 4 1 0 0 62 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 44 2 44 0
0 1 0 0 0 1 0 1 9 3 0 0 21 2 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 30 2 10 0
0 0 1 0 0 2 0 1 3 3 1 0 31 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 48 2 6 1
0 0 1 0 0 2 0 1 5 12 8 1 38 2 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 54 2 17 0
0 0 0 1 0 1 0 1 6 2 0 0 45 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 40 2 45 1
0 0 0 0 1 2 0 1 2 4 2 1 22 2 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 40 2 8 0
0 0 1 0 0 2 0 1 4 5 3 0 38 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 54 2 38 1
0 1 0 0 0 1 0 1 5 5 3 1 28 2 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 20 2 28 0
0 1 0 0 0 1 0 1 5 7 0 0 56 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 40 2 32 0
0 1 0 0 0 1 0 1 7 4 2 1 46 2 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 50 2 46 1
0 0 0 1 0 1 1 1 7 4 2 0 35 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 30 2 35 1
0 1 0 0 0 2 0 2 4 3 0 0 27 2 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 28 2 22 1
0 0 0 1 0 1 0 1 6 2 0 0 21 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 44 2 21 1
0 1 0 0 0 1 0 1 12 1 0 0 29 2 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 12 2 29 0
0 0 0 0 1 1 0 1 7 3 1 0 37 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 48 2 0 1
0 0 1 0 0 2 1 1 5 6 4 1 46 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 60 2 30 1
0 1 0 0 0 2 0 1 5 2 0 0 35 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 40 2 35 0
0 1 0 0 0 1 0 1 5 2 0 0 19 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 30 2 13 0
0 0 1 0 0 1 1 2 6 5 3 1 46 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 40 2 46 1
0 0 1 0 0 2 1 2 7 3 1 0 37 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 45 2 10 1
0 0 1 0 0 1 0 1 8 2 0 0 64 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 15 2 64 0
0 0 0 1 0 1 1 1 8 3 1 0 32 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 42 2 32 0
0 0 1 0 0 1 1 1 5 4 2 2 34 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 70 2 17 1
0 0 1 0 0 1 2 2 9 2 0 0 34 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 40 2 34 1
0 0 0 0 1 2 0 1 6 3 2 0 39 2 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 40 2 23 0
0 0 1 0 0 2 0 1 4 4 2 1 40 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 63 2 38 0
0 0 0 1 0 2 0 1 3 3 1 1 20 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 54 2 17 1
0 0 0 1 0 1 0 1 6 4 0 0 22 2 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 30 2 0 1
0 0 1 0 0 2 2 1 10 5 0 0 30 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 40 2 2 1
0 0 1 0 0 1 2 2 12 4 1 0 32 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 27 2 32 1
0 1 0 0 0 1 1 2 5 4 2 0 38 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 58 2 10 1
1 0 0 0 0 1 0 1 6 5 0 0 22 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 50 2 22 0
0 0 1 0 0 1 2 2 6 2 0 0 59 2 1 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 45 2 12 1
0 0 0 1 0 2 1 1 5 3 1 0 54 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 60 2 54 1
0 0 0 0 1 1 1 1 4 3 1 1 36 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 50 2 36 0
0 1 0 0 0 1 0 1 4 2 0 0 31 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 54 2 31 0
0 0 1 0 0 1 0 1 5 3 1 0 42 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 40 2 10 0
0 0 1 0 0 1 1 2 6 4 2 0 52 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 40 2 52 1
1 0 0 0 0 1 0 1 6 2 0 0 28 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 40 2 12 1
0 0 1 0 0 1 1 2 8 2 0 0 49 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 40 2 20 1
0 1 0 0 0 1 0 1 5 2 0 0 60 2 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 30 2 32 0
0 0 0 1 0 1 0 1 8 2 0 0 39 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 40 2 39 0
0 0 1 0 0 1 0 1 6 3 1 0 49 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 70 2 49 1
0 0 1 0 0 1 0 1 5 4 2 1 36 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 48 2 20 1
0 1 0 0 0 1 0 1 6 8 0 0 20 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 45 2 20 0
0 0 1 0 0 1 1 1 5 3 1 0 27 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 60 2 8 0
0 1 0 0 0 2 1 1 8 1 0 0 52 2 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 30 2 0 1
0 0 1 0 0 1 1 1 5 4 2 0 41 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 56 2 41 1
0 0 1 0 0 1 3 1 6 2 0 0 46 2 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 45 2 46 1
0 0 0 1 0 2 0 1 5 4 2 0 60 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 66 2 60 1
0 0 1 0 0 2 0 1 6 3 1 1 28 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 35 2 8 1
0 1 0 0 0 1 0 1 5 11 0 0 21 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 40 2 21 0
0 1 0 0 0 1 0 1 4 5 3 0 48 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 40 2 48 0
0 0 0 0 1 1 0 1 7 2 0 0 52 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 40 2 47 1
0 1 0 0 0 1 0 1 6 7 1 0 86 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 20 2 64 0
0 0 0 1 0 1 1 1 5 5 0 0 18 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 84 2 1 0
0 0 1 0 0 2 0 1 3 2 0 0 17 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 40 2 16 0
0 0 0 0 1 2 1 1 7 3 0 0 23 2 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 40 2 22 1
0 1 0 0 0 1 0 1 4 3 2 0 44 2 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 54 2 6 0
0 0 1 0 0 2 2 1 5 6 0 0 19 2 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 40 2 4 1
0 1 0 0 0 1 0 1 3 5 1 0 34 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 10 2 34 0
0 0 0 0 1 2 0 1 8 5 1 0 40 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 48 2 28 0
1 0 0 0 0 2 1 1 5 5 0 0 34 1 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 25 2 8 1
0 0 0 1 0 1 1 1 13 2 0 0 40 2 0 1 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 44 2 13 1
0 0 0 1 0 1 1 1 8 4 0 0 19 2 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 44 2 19 1
0 0 0 1 0 1 0 1 4 2 0 0 22 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 40 2 22 0
0 1 0 0 0 1 0 1 3 5 3 1 34 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 70 2 15 0
0 0 1 0 0 1 0 1 5 3 1 0 63 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 52 2 63 0
0 1 0 0 0 1 2 2 10 6 3 0 49 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 72 2 30 1
0 0 0 1 0 1 0 1 2 7 5 2 42 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 60 2 6 0
0 0 1 0 0 1 0 1 4 6 4 1 36 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 40 2 9 0
0 0 0 0 1 1 0 1 8 10 2 2 28 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 48 2 27 0
0 1 0 0 0 2 1 1 4 5 3 0 45 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 40 2 14 0
0 1 0 0 0 1 2 1 4 8 6 0 34 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 48 2 34 0
0 1 0 0 0 1 1 1 8 3 1 0 43 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 54 2 34 1
0 1 0 0 0 1 1 1 9 6 0 0 20 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 20 2 20 0
0 0 0 1 0 2 1 1 4 3 1 0 27 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 44 2 27 1
0 0 1 0 0 2 1 1 3 5 3 0 33 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 56 2 2 0
0 0 1 0 0 2 0 1 7 4 2 1 26 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 42 2 21 1
0 1 0 0 0 1 0 1 5 6 4 1 41 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 48 2 35 0
0 0 0 1 0 1 2 2 9 4 2 0 40 2 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 20 2 40 1
0 0 1 0 0 2 0 1 3 2 0 0 33 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 48 2 33 1
0 0 1 0 0 2 0 1 5 2 0 0 21 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 40 2 21 0
0 0 1 0 0 2 1 1 3 3 1 1 30 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 48 2 7 1
0 0 1 0 0 1 0 1 7 1 0 0 28 2 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 40 2 28 1
0 1 0 0 0 2 0 1 3 1 0 0 25 2 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 48 2 25 0
0 1 0 0 0 1 0 1 6 4 2 0 40 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 30 2 35 1
0 1 0 0 0 1 0 1 5 4 2 0 52 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 50 2 35 0
0 1 0 0 0 2 0 1 6 5 2 1 28 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 18 2 28 1
0 1 0 0 0 1 1 1 9 1 0 0 25 2 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 84 2 25 0
