57 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 52 1 0 0 0 155 38 1 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 60 1 0 0 0 155 219 1 0 0 0 0 0 0 0 
33 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 155 54 1 0 0 0 0 0 0 0 
28 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 723 1 1 0 0 155 262 1 0 0 0 0 0 0 0 
56 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 779 1 0 0 0 155 164 1 0 0 0 0 0 0 0 
32 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 23 1 1 0 0 155 160 1 0 0 0 0 0 0 0 
25 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 50 1 0 0 0 155 342 1 0 0 0 0 0 0 0 
40 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 155 181 1 0 0 0 0 0 0 0 
44 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 -372 1 0 0 0 155 172 1 0 0 0 0 0 0 0 
39 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 255 1 0 0 0 155 296 1 0 0 0 0 0 0 0 
52 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 113 1 1 0 0 155 127 1 0 0 0 0 0 0 0 
46 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 -246 1 0 0 0 155 255 2 0 0 0 0 0 0 0 
36 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 265 1 1 0 0 155 348 1 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 839 0 1 0 0 155 225 1 0 0 0 0 0 0 0 
49 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 378 1 0 0 0 155 230 1 0 0 0 0 0 0 0 
60 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 39 1 1 0 0 155 208 1 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 155 226 1 0 0 0 0 0 0 0 
51 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 10635 1 0 0 0 155 336 1 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 63 1 0 0 0 155 242 1 0 0 0 0 0 0 0 
25 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 -7 1 0 0 0 155 365 1 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 -3 0 0 0 0 155 1666 1 0 0 0 0 0 0 0 
36 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 506 1 0 0 0 155 577 1 0 0 0 0 0 0 0 
37 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 155 137 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2586 1 0 0 0 155 160 1 0 0 0 0 0 0 0 
50 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 49 1 0 0 0 155 180 2 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 104 1 0 0 0 155 22 1 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 529 1 0 0 0 155 1492 1 0 0 0 0 0 0 0 
58 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 96 1 0 0 0 155 616 1 0 0 0 0 0 0 0 
36 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -171 1 0 0 0 155 242 1 0 0 0 0 0 0 0 
58 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 -364 1 0 0 0 155 355 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 155 225 2 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 155 160 1 0 0 0 0 0 0 0 
29 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 155 363 1 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1291 1 0 0 0 155 266 1 0 0 0 0 0 0 0 
48 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -244 1 0 0 0 155 253 1 0 0 0 0 0 0 0 
32 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 155 179 1 0 0 0 0 0 0 0 
42 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 -76 1 0 0 0 155 787 1 0 0 0 0 0 0 0 
24 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 -103 1 1 0 0 155 145 1 0 0 0 0 0 0 0 
38 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 243 0 1 0 0 155 174 1 0 0 0 0 0 0 0 
38 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 424 1 0 0 0 155 104 1 0 0 0 0 0 0 0 
47 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 306 1 0 0 0 155 13 1 0 0 0 0 0 0 0 
40 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 24 1 0 0 0 155 185 1 0 0 0 0 0 0 0 
46 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 179 1 0 0 0 155 1778 1 0 0 0 0 0 0 0 
32 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 155 138 1 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 989 1 0 0 0 155 812 1 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 249 1 0 0 0 155 164 1 0 0 0 0 0 0 0 
33 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 790 1 0 0 0 155 391 1 0 0 0 0 0 0 0 
49 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 154 1 0 0 0 155 357 1 0 0 0 0 0 0 0 
51 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 6530 1 0 0 0 155 91 1 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 100 0 0 0 0 155 528 1 0 0 0 0 0 0 0 
59 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 59 1 0 0 0 155 273 1 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1205 1 0 0 0 155 158 2 0 0 0 0 0 0 0 
35 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 12223 1 1 0 0 155 177 1 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 5935 1 1 0 0 155 258 1 0 0 0 0 0 0 0 
31 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 25 1 1 0 0 155 172 1 0 0 0 0 0 0 0 
54 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 282 1 1 0 0 155 154 1 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 23 1 0 0 0 155 291 1 0 0 0 0 0 0 0 
43 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1937 1 0 0 0 155 181 1 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 384 1 0 0 0 155 176 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 582 0 1 0 0 155 211 1 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 91 0 0 0 0 155 349 1 0 0 0 0 0 0 0 
49 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 155 272 1 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 155 208 1 0 0 0 0 0 0 0 
45 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 206 1 0 0 0 155 193 1 0 0 0 0 0 0 0 
47 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 164 0 0 0 0 155 212 1 0 0 0 0 0 0 0 
42 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 690 1 0 0 0 155 20 1 0 0 0 0 0 0 0 
59 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2343 1 0 0 0 155 1042 1 0 0 0 0 0 0 1 
46 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 137 1 1 0 0 155 246 1 0 0 0 0 0 0 0 
51 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 173 1 0 0 0 155 529 2 0 0 0 0 0 0 0 
56 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 45 0 0 0 0 155 1467 1 0 0 0 0 0 0 1 
41 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1270 1 0 0 0 155 1389 1 0 0 0 0 0 0 1 
46 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 16 1 1 0 0 155 188 2 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 486 1 0 0 0 155 180 2 0 0 0 0 0 0 0 
42 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 50 0 0 0 0 155 48 1 0 0 0 0 0 0 0 
30 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 152 1 1 0 0 155 213 2 0 0 0 0 0 0 0 
60 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 290 1 0 0 0 155 583 1 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 54 1 0 0 0 155 221 1 0 0 0 0 0 0 0 
57 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 -37 0 0 0 0 155 173 1 0 0 0 0 0 0 0 
36 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 101 1 1 0 0 155 426 1 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 383 0 0 0 0 155 287 1 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 81 1 0 0 0 155 101 1 0 0 0 0 0 0 0 
39 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 155 203 1 0 0 0 0 0 0 0 
46 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 229 1 0 0 0 155 197 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 -674 1 0 0 0 155 257 1 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 90 0 0 0 0 155 124 1 0 0 0 0 0 0 0 
52 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 128 1 0 0 0 155 229 1 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 179 1 0 0 0 155 55 3 0 0 0 0 0 0 0 
27 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 155 400 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 54 1 0 0 0 155 197 1 0 0 0 0 0 0 0 
47 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 151 1 0 0 0 155 190 1 0 0 0 0 0 0 0 
34 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 61 0 1 0 0 155 21 1 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 30 1 0 0 0 155 514 1 0 0 0 0 0 0 0 
45 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 523 1 0 0 0 155 849 2 0 0 0 0 0 0 0 
29 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 31 1 0 0 0 155 194 1 0 0 0 0 0 0 0 
46 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 79 0 0 0 0 155 144 1 0 0 0 0 0 0 0 
56 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 -34 1 1 0 0 155 212 2 0 0 0 0 0 0 0 
36 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 448 1 0 0 0 155 286 1 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 81 1 0 0 0 155 107 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 144 1 0 0 0 155 247 2 0 0 0 0 0 0 0 
41 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 351 1 0 0 0 155 518 1 0 0 0 0 0 0 0 
33 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 -67 1 0 0 0 155 364 1 0 0 0 0 0 0 0 
59 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 262 0 0 0 0 155 178 1 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 155 98 1 0 0 0 0 0 0 0 
56 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 56 1 0 0 0 155 439 1 0 0 0 0 0 0 0 
51 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 26 1 0 0 0 155 79 1 0 0 0 0 0 0 0 
34 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 1 0 0 0 155 120 3 0 0 0 0 0 0 0 
43 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 41 1 1 0 0 155 127 2 0 0 0 0 0 0 0 
52 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 7 0 1 0 0 155 175 1 0 0 0 0 0 0 0 
33 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 105 1 0 0 0 155 262 2 0 0 0 0 0 0 0 
29 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 818 1 1 0 0 155 61 1 0 0 0 0 0 0 0 
34 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 -16 1 1 0 0 155 78 1 0 0 0 0 0 0 0 
31 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 155 143 1 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 2476 1 0 0 0 155 579 1 0 0 0 0 0 0 1 
55 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1185 0 0 0 0 155 677 1 0 0 0 0 0 0 0 
32 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 217 1 0 0 0 155 345 1 0 0 0 0 0 0 0 
38 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1685 1 0 0 0 155 185 1 0 0 0 0 0 0 0 
55 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 802 1 1 0 0 155 100 2 0 0 0 0 0 0 0 
28 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 155 125 2 0 0 0 0 0 0 0 
23 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 94 1 0 0 0 155 193 1 0 0 0 0 0 0 0 
32 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 155 136 1 0 0 0 0 0 0 0 
43 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 155 73 1 0 0 0 0 0 0 0 
32 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 517 1 0 0 0 155 528 1 0 0 0 0 0 0 0 
46 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 265 1 0 0 0 155 541 1 0 0 0 0 0 0 0 
53 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 947 1 0 0 0 155 163 1 0 0 0 0 0 0 0 
34 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 3 1 0 0 0 155 301 1 0 0 0 0 0 0 0 
57 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 42 0 0 0 0 155 46 1 0 0 0 0 0 0 0 
37 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 37 1 0 0 0 155 204 1 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 57 1 0 0 0 155 98 1 0 0 0 0 0 0 0 
33 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 22 1 0 0 0 155 71 1 0 0 0 0 0 0 0 
56 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 8 1 0 0 0 155 157 2 0 0 0 0 0 0 0 
48 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 293 1 0 0 0 155 243 1 0 0 0 0 0 0 0 
43 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 3 1 0 0 0 155 186 2 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 348 1 0 0 0 155 579 2 0 0 0 0 0 0 0 
51 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 -19 1 0 0 0 155 163 2 0 0 0 0 0 0 0 
26 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 155 610 2 0 0 0 0 0 0 0 
40 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 -4 1 0 0 0 155 2033 1 0 0 0 0 0 0 0 
39 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 18 1 0 0 0 155 85 1 0 0 0 0 0 0 0 
50 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 139 0 0 0 0 155 114 2 0 0 0 0 0 0 0 
41 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 155 114 2 0 0 0 0 0 0 0 
51 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1883 1 0 0 0 155 57 1 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 216 1 0 0 0 155 238 1 0 0 0 0 0 0 0 
52 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 782 1 0 0 0 155 93 3 0 0 0 0 0 0 0 
48 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 904 1 0 0 0 155 128 2 0 0 0 0 0 0 0 
48 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1705 1 0 0 0 155 107 1 0 0 0 0 0 0 0 
39 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 47 1 0 0 0 155 181 1 0 0 0 0 0 0 0 
47 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 176 1 0 0 0 155 303 2 0 0 0 0 0 0 0 
40 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1225 1 0 0 0 155 558 5 0 0 0 0 0 0 0 
45 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 86 1 0 0 0 155 270 1 0 0 0 0 0 0 0 
26 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 82 1 0 0 0 155 228 1 0 0 0 0 0 0 0 
52 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 271 1 0 0 0 155 99 1 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1378 1 0 0 0 155 240 1 0 0 0 0 0 0 0 
54 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 184 0 0 0 0 155 673 2 0 0 0 0 0 0 1 
50 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 155 233 3 0 0 0 0 0 0 0 
35 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 155 1056 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1357 1 1 0 0 155 250 1 0 0 0 0 0 0 0 
53 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 19 1 0 0 0 155 252 1 0 0 0 0 0 0 0 
35 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 434 0 0 0 0 155 138 1 0 0 0 0 0 0 0 
60 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 92 1 0 0 0 155 130 1 0 0 0 0 0 0 0 
53 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1151 1 0 0 0 155 412 1 0 0 0 0 0 0 0 
48 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 41 1 0 0 0 155 179 2 0 0 0 0 0 0 0 
34 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 51 1 0 0 0 155 19 2 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 214 1 0 0 0 155 458 2 0 0 0 0 0 0 0 
51 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1161 1 0 0 0 155 717 1 0 0 0 0 0 0 0 
31 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 37 1 0 0 0 155 313 1 0 0 0 0 0 0 0 
35 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 787 1 0 0 0 155 683 2 0 0 0 0 0 0 0 
35 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 59 1 0 0 0 155 1077 1 0 0 0 0 0 0 0 
38 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 253 1 0 0 0 155 416 1 0 0 0 0 0 0 0 
36 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 211 1 0 0 0 155 146 2 0 0 0 0 0 0 0 
58 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 235 1 0 0 0 155 167 1 0 0 0 0 0 0 0 
40 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4384 1 0 0 0 155 315 1 0 0 0 0 0 0 0 
54 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 4080 0 0 0 0 155 140 1 0 0 0 0 0 0 0 
34 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 53 1 1 0 0 155 346 1 0 0 0 0 0 0 0 
31 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 155 562 1 0 0 0 0 0 0 0 
51 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 2127 1 0 0 0 155 172 1 0 0 0 0 0 0 0 
33 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 377 1 0 0 0 155 217 1 0 0 0 0 0 0 0 
55 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 73 1 0 0 0 155 142 2 0 0 0 0 0 0 0 
42 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 445 1 0 0 0 155 67 1 0 0 0 0 0 0 0 
34 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 243 1 0 0 0 155 291 1 0 0 0 0 0 0 0 
33 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 307 1 0 0 0 155 309 2 0 0 0 0 0 0 0 
38 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 155 1 0 0 0 155 248 1 0 0 0 0 0 0 0 
50 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 173 0 1 0 0 155 98 1 0 0 0 0 0 0 0 
43 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 400 1 0 0 0 155 256 1 0 0 0 0 0 0 0 
61 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1428 1 0 0 0 155 82 2 0 0 0 0 0 0 0 
47 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 219 1 0 0 0 155 577 1 0 0 0 0 0 0 0 
48 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 7 1 0 0 0 155 286 1 0 0 0 0 0 0 0 
44 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 575 1 0 0 0 155 477 1 0 0 0 0 0 0 0 
35 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 298 1 0 0 0 155 611 2 0 0 0 0 0 0 0 
35 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 155 471 1 0 0 0 0 0 0 0 
50 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 5699 1 0 0 0 155 381 2 0 0 0 0 0 0 0 
41 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 176 1 1 0 0 155 42 1 0 0 0 0 0 0 0 
41 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 517 1 0 0 0 155 251 1 0 0 0 0 0 0 0 
